


Brno - Josefská,"Josefská 427/14, 602 00, Brno","Fri, 09 Sep 2016 11:32:29 +0200",Kavárny,https://costa-coffee.cz/media/k2/items/cache/79e08f32fa8a036f84441baab7b7a7ff_XL.jpg,https://www.costa-coffee.cz/kavarny/304-brno-josefska,https://www.costa-coffee.cz/kavarny/304-brno-josefska,Ano,Ne,Ne,Ne,"<ul class=""extraFields in-tabs doba"">
	<li><span class=""label fontface day"">Po - Pá:</span> 7.00 - 21.00 hod. </li>
<li><span class=""label fontface day"">So - Ne:</span> 8.00 - 20.00 hod. </li>"
"Praha – Letiště Václava Havla, Terminál 2C","Termin&aacute;l 2 &ndash; prst C, 160 00, Praha 6","Mon, 08 Apr 2013 11:32:29 +0200",Kavárny,https://costa-coffee.cz/media/k2/items/cache/274936c4b649c88ffad7944bfc7a744a_XL.jpg,https://www.costa-coffee.cz/kavarny/302-letiste-term2-prstc,https://www.costa-coffee.cz/kavarny/302-letiste-term2-prstc,Ano,Ne,Ano,Ne,"<ul class=""extraFields in-tabs doba"">
	<li><span class=""label fontface day"">Po - Ne:</span> 5.00 - 20.00 hod. </li>"
Praha - Galerie Harfa,"Českomoravská 2420/15a, 190 93 Praha 9","Mon, 08 Apr 2013 11:46:10 +0200",Kavárny,https://costa-coffee.cz/media/k2/items/cache/157c6c6cd616f458d56a6caf427711f8_XL.jpg,https://www.costa-coffee.cz/kavarny/297-galerie-harfa,https://www.costa-coffee.cz/kavarny/297-galerie-harfa,Ano,Ne,Ano,Ano,"<ul class=""extraFields in-tabs doba"">
	<li><span class=""label fontface day"">Po - Pá:</span> 7.30 - 21.00 hod.</li>
	<li><span class=""label fontface day"">So - Ne:</span> 9.00 - 21.00 hod.</li>"
Praha - Centrum Quadrio,"Spálená 2121/22, 110 00, Praha 1","Mon, 08 Apr 2013 11:46:10 +0200",Kavárny,https://costa-coffee.cz/media/k2/items/cache/3f670763861139bf2201e7bc224257d4_XL.jpg,https://www.costa-coffee.cz/kavarny/281-centrum-quadrio,https://www.costa-coffee.cz/kavarny/281-centrum-quadrio,Ano,Ne,Ano,Ano,"<ul class=""extraFields in-tabs doba"">
	<li><span class=""label fontface day"">Po - Pá:</span> 7.00 - 21.00 hod.</li>
	<li><span class=""label fontface day"">So:</span> 7.00 - 21.00 hod.</li>
<li><span class=""label fontface day"">Ne:</span> 8.00 - 21.00 hod.</li>
</ul>"
Praha - Seifertova,"Seifertova 570/55, 130 00,  Praha 3","Mon, 08 Apr 2013 11:36:39 +0200",Kavárny,https://costa-coffee.cz/media/k2/items/cache/d65085d854a39feae81a41eb458281c5_XL.jpg,https://www.costa-coffee.cz/kavarny/269-praha-seifertova,https://www.costa-coffee.cz/kavarny/269-praha-seifertova,Ano,Ne,Ne,Ne,"<ul class=""extraFields in-tabs doba"">
	<li><span class=""label fontface day"">Po - Pá:</span> 7.00 - 21.00 hod.</li>
	<li><span class=""label fontface day"">So - Ne:</span> 8.00 - 20.00 hod. </li>
</ul>"
Praha - Hradčanská,"Milady Hor&aacute;kov&eacute; 119/201, 160 00, Praha 6","Mon, 08 Apr 2013 11:45:14 +0200",Kavárny,https://costa-coffee.cz/media/k2/items/cache/fedea746cd0ecb257a1249d3a2a80bb1_XL.jpg,https://www.costa-coffee.cz/kavarny/242-praha-metro-hradcanska2,https://www.costa-coffee.cz/kavarny/242-praha-metro-hradcanska2,Ano,Ne,Ne,Ne,"<ul class=""extraFields in-tabs doba"">
	<li><span class=""label fontface day"">Po - Pá:</span> 7.00 - 21.00 hod.</li>
	<li><span class=""label fontface day"">So - Ne:</span> 8.00 - 20.00 hod.</li>
	</ul>"
"Praha – Letiště Václava Havla, Terminál 1","Termin&aacute;l 1, 160 00, Praha 6","Mon, 08 Apr 2013 11:32:29 +0200",Kavárny,https://costa-coffee.cz/media/k2/items/cache/fac9770ae986695c80dfb6c58f312f32_XL.jpg,https://www.costa-coffee.cz/kavarny/241-letiste-term1,https://www.costa-coffee.cz/kavarny/241-letiste-term1,Ano,Ne,Ano,Ne,"<ul class=""extraFields in-tabs doba"">
	<li><span class=""label fontface day"">Po - Ne:</span> 6.00 - 22.00 hod.</li>"
Praha - Vodičkova,"Vodičkova 33/709, Praha 1","Mon, 08 Apr 2013 11:42:25 +0200",Kavárny,https://costa-coffee.cz/media/k2/items/cache/bd3346ba561b5b55180dd1441a09d1ee_XL.jpg,https://www.costa-coffee.cz/kavarny/202-praha-vodickova,https://www.costa-coffee.cz/kavarny/202-praha-vodickova,Ano,Ne,Ne,Ne,"<ul class=""extraFields in-tabs doba"">
	<li><span class=""label fontface day"">Po - Pá:</span> 7.00 - 22.00 hod.</li>
	<li><span class=""label fontface day"">So - Ne:</span> 8.30 - 21.00 hod.</li>
	
</ul>"
Praha - Karlovo náměstí,"Karlovo n&aacute;měst&iacute; 313/8, 120 00, Praha 2 &ndash; Nov&eacute; Město","Mon, 08 Apr 2013 11:42:25 +0200",Kavárny,https://costa-coffee.cz/media/k2/items/cache/bc04f87b1442e82a9d7828879f80552b_XL.jpg,https://www.costa-coffee.cz/kavarny/187-praha-karlovo-namesti,https://www.costa-coffee.cz/kavarny/187-praha-karlovo-namesti,Ano,Ne,Ne,Ne,"<ul class=""extraFields in-tabs doba"">
	<li><span class=""label fontface day"">Po - Pá:</span> 6.30 - 21.00 hod.</li>
	<li><span class=""label fontface day"">So - Ne:</span> 8.00 - 19.00 hod.</li>
	
</ul>"
Praha - Tylovo náměstí,"Bělehradsk&aacute; 102, Praha 2","Mon, 08 Apr 2013 11:42:25 +0200",Kavárny,https://costa-coffee.cz/media/k2/items/cache/ee68a9df1200997b07be8fb0bbdb9f29_XL.jpg,https://www.costa-coffee.cz/kavarny/166-praha-tylovo-namesti,https://www.costa-coffee.cz/kavarny/166-praha-tylovo-namesti,Ano,Ne,Ne,Ne,"<ul class=""extraFields in-tabs doba"">
	<li><span class=""label fontface day"">Po - Pá:</span> 7.00 - 21.00 hod.</li>
	<li><span class=""label fontface day"">So - Ne:</span> 8.00 - 20.00 hod.</li>
	
</ul>"
